data_status,synthetic,n_runs,seed,scenario,platform_scenario,treatment,run_id,run_status,peak_pss_mb,allocation_rate_mb_s,gc_p99_ms,fault_rate_s,input_p99_ms,controller_cpu_pct
measured,false,30,20250902,regression,ARM64-scenario,Stock,1,completed,313.891,48.774,35.412,107.796,77.13,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,2,completed,319.484,46.754,41.347,103.322,78.786,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,3,completed,327.447,48.106,44.919,88.055,81.019,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,4,completed,337.53,48.905,39.025,99.101,71.623,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,5,completed,323.712,48.43,37.511,110.414,76.084,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,6,completed,340.442,47.944,43.956,93.487,77.287,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,7,completed,325.32,49.149,38.451,101.296,77.952,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,8,completed,325.038,47.716,38.871,101.377,77.859,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,9,completed,315.694,47.627,37.939,86.837,81.732,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,10,completed,313.416,45.134,43.163,96.533,83.744,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,11,completed,322.794,49.821,41.047,101.381,80.597,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,12,completed,314.425,47.341,39.824,95.985,79.097,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,13,completed,316.38,47.387,43.807,107.03,73.794,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,14,completed,320.525,49.413,41.24,102.543,82.078,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,15,completed,325.758,48.153,38.538,102.788,85.6,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,16,completed,315.915,46.695,45.271,82.805,77.998,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,17,completed,328.338,46.234,40.068,98.559,77.545,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,18,completed,315.005,49.201,42.874,105.283,80.207,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,19,completed,321.43,46.253,38.101,96.771,77.384,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,20,completed,322.87,47.155,42.621,95.263,77.403,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,21,completed,328.559,46.604,37.653,98.094,87.741,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,22,completed,317.566,46.465,40.572,91.506,73.391,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,23,completed,323.065,47.595,42.056,99.971,79.128,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,24,completed,314.778,44.631,41.333,99.972,79.653,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,25,completed,304.247,47.71,37.57,110.504,82.477,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,26,completed,314.156,47.583,36.684,97.079,71.735,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,27,completed,312.357,48.251,40.787,81.472,81.044,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,28,completed,326.138,48.289,38.513,106.668,82.908,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,29,completed,305.801,45.205,41.689,88.749,84.276,0.0
measured,false,30,20250902,regression,ARM64-scenario,Stock,30,completed,326.025,51.48,36.833,110.894,83.207,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,1,completed,260.712,39.916,53.021,125.544,109.085,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,2,completed,247.153,44.328,53.875,123.236,116.127,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,3,completed,257.574,44.325,56.698,124.799,128.971,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,4,completed,255.027,42.33,57.757,128.928,120.195,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,5,completed,248.914,40.84,58.411,101.708,110.781,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,6,completed,250.07,40.914,55.0,121.604,122.276,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,7,completed,245.848,39.223,52.81,120.727,122.627,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,8,completed,256.43,38.034,54.698,116.698,117.918,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,9,completed,252.627,43.796,51.332,128.518,123.639,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,10,completed,244.107,42.506,54.038,138.373,128.981,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,11,completed,255.986,40.968,51.114,137.294,117.512,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,12,completed,248.03,44.217,55.261,115.878,127.053,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,13,completed,251.773,42.335,56.294,106.503,117.9,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,14,completed,258.999,45.433,53.861,120.106,121.743,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,15,completed,255.588,40.637,54.133,126.075,116.488,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,16,completed,251.266,41.63,55.39,117.57,116.104,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,17,completed,252.379,41.91,52.852,131.21,123.518,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,18,completed,255.229,42.107,50.624,118.901,115.612,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,19,completed,241.138,40.406,55.645,116.992,111.183,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,20,completed,256.07,43.859,54.511,127.248,118.933,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,21,completed,247.155,42.514,54.925,128.26,116.244,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,22,completed,245.197,41.076,52.911,122.98,129.904,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,23,completed,263.046,43.804,53.275,128.931,109.003,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,24,completed,247.382,44.612,57.79,120.262,120.374,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,25,completed,246.351,40.163,59.268,119.699,110.076,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,26,completed,250.76,43.886,53.901,139.965,120.182,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,27,completed,247.571,43.08,54.752,131.251,122.989,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,28,completed,251.009,40.669,47.5,136.625,124.567,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,29,completed,246.319,39.332,54.795,124.655,127.809,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-G,30,completed,244.135,38.555,52.823,124.615,125.113,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,1,completed,347.372,47.304,46.331,150.626,97.296,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,2,completed,340.788,50.821,43.761,161.877,85.855,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,3,completed,342.593,48.622,39.041,153.877,103.349,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,4,completed,323.978,50.849,39.458,143.448,95.04,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,5,completed,332.406,50.537,44.551,144.323,107.545,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,6,completed,348.819,50.514,44.196,160.383,91.956,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,7,completed,328.04,51.113,43.402,158.558,92.317,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,8,completed,330.935,47.544,47.094,150.256,97.743,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,9,completed,322.244,49.272,46.951,169.033,91.545,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,10,completed,345.488,50.405,42.735,166.474,94.154,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,11,completed,350.149,49.651,49.378,155.227,94.508,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,12,completed,336.797,48.131,45.433,166.531,96.697,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,13,completed,339.753,50.979,44.937,147.51,101.825,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,14,completed,328.875,51.55,41.702,161.114,92.607,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,15,completed,340.508,49.866,44.019,134.808,98.921,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,16,completed,334.21,47.918,47.11,170.352,93.105,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,17,completed,343.734,49.841,47.851,164.523,93.945,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,18,completed,344.513,48.816,43.027,154.238,99.464,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,19,completed,349.152,48.025,44.725,160.684,101.516,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,20,completed,322.067,50.005,45.082,160.503,99.938,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,21,completed,330.75,50.417,45.421,153.512,97.557,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,22,completed,337.466,49.185,43.642,163.806,99.531,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,23,completed,350.603,50.748,41.335,145.897,93.613,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,24,completed,341.035,48.672,45.609,172.151,100.773,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,25,completed,334.486,47.379,41.733,153.708,104.0,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,26,completed,335.382,52.904,51.126,153.309,97.562,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,27,completed,342.022,50.68,42.927,142.468,102.102,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,28,completed,332.464,46.609,44.915,154.011,95.817,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,29,completed,340.735,46.516,44.792,155.526,94.849,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-G,30,completed,327.337,51.074,47.785,139.354,94.996,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,1,completed,246.452,41.209,57.388,119.444,121.713,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,2,completed,244.481,39.803,57.187,123.169,112.78,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,3,completed,254.233,44.01,58.018,120.999,121.229,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,4,completed,244.941,41.484,56.773,135.61,122.356,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,5,completed,252.003,45.143,54.253,150.034,110.8,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,6,completed,241.413,39.429,59.026,130.539,123.902,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,7,completed,264.013,42.86,55.218,120.662,124.014,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,8,completed,251.91,40.139,58.731,121.944,128.15,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,9,completed,244.617,41.642,53.008,129.224,125.3,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,10,completed,261.218,43.496,57.319,128.578,108.201,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,11,completed,245.208,43.017,52.544,129.221,117.199,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,12,completed,246.419,42.017,52.848,135.53,120.58,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,13,completed,245.543,42.127,56.29,114.728,116.882,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,14,completed,260.677,42.748,55.155,128.574,128.488,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,15,completed,254.51,38.941,54.273,127.66,103.44,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,16,completed,255.727,41.845,57.549,122.674,123.988,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,17,completed,244.397,42.329,60.169,124.7,110.744,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,18,completed,259.667,41.764,55.396,125.808,119.61,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,19,completed,247.505,42.886,53.098,123.785,114.759,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,20,completed,248.507,42.491,54.071,139.142,112.535,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,21,completed,246.272,40.819,51.827,129.471,123.504,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,22,completed,259.918,41.774,52.008,122.784,110.313,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,23,completed,250.702,44.366,55.39,146.524,125.592,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,24,completed,255.112,42.594,51.64,110.949,109.137,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,25,completed,251.549,38.685,56.457,134.17,114.276,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,26,completed,257.125,41.471,64.398,136.114,133.169,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,27,completed,257.894,40.194,52.383,130.628,114.639,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,28,completed,242.926,42.708,58.575,145.927,113.068,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,29,completed,245.897,42.201,55.36,120.333,124.806,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GI,30,completed,247.812,40.283,55.96,130.604,126.162,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,1,completed,350.564,51.613,46.302,172.208,95.532,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,2,completed,333.692,51.645,46.156,171.221,90.708,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,3,completed,326.276,51.353,43.156,171.594,98.874,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,4,completed,341.615,47.525,44.932,136.49,98.554,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,5,completed,328.663,52.554,41.753,147.463,89.123,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,6,completed,342.581,52.758,48.064,178.441,85.362,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,7,completed,338.951,52.069,41.969,170.488,94.477,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,8,completed,327.176,52.54,44.877,162.96,96.496,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,9,completed,338.267,51.129,47.56,151.269,91.122,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,10,completed,335.721,49.803,38.191,163.716,91.627,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,11,completed,341.172,45.913,44.695,156.607,97.864,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,12,completed,344.847,49.502,44.074,169.434,93.078,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,13,completed,348.188,51.893,46.988,173.261,94.302,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,14,completed,331.159,52.37,41.124,156.066,96.769,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,15,completed,330.583,51.449,43.17,148.581,99.058,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,16,completed,335.759,50.817,39.129,169.909,87.228,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,17,completed,321.475,52.365,45.267,136.114,96.084,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,18,completed,341.011,50.19,44.867,161.46,100.02,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,19,completed,339.473,46.492,44.473,180.569,90.233,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,20,completed,327.259,51.501,43.779,175.581,91.382,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,21,completed,332.681,50.388,46.27,128.305,93.644,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,22,completed,361.272,50.075,42.145,157.681,94.281,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,23,completed,339.312,54.143,43.923,171.844,97.378,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,24,completed,362.511,49.919,41.135,161.884,94.324,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,25,completed,334.799,50.603,40.249,169.34,93.248,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,26,completed,332.539,49.137,44.379,164.317,96.638,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,27,completed,340.139,51.44,43.913,164.178,98.783,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,28,completed,330.149,54.298,43.948,156.906,94.416,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,29,completed,341.454,47.703,43.174,150.202,96.364,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GI,30,completed,333.808,53.235,51.009,171.296,91.675,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,1,completed,256.774,45.198,57.761,123.944,133.898,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,2,completed,251.36,38.507,52.232,118.204,122.342,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,3,completed,245.987,39.306,48.794,126.32,117.429,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,4,completed,237.028,41.989,57.783,151.016,108.831,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,5,completed,254.641,41.533,56.142,117.172,114.916,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,6,completed,248.393,41.084,50.405,127.319,123.349,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,7,completed,247.896,37.851,56.645,116.782,127.062,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,8,completed,258.762,41.741,53.503,125.893,126.357,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,9,completed,251.917,41.619,52.725,117.224,128.572,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,10,completed,267.002,42.442,57.248,119.685,109.268,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,11,completed,242.442,39.656,55.474,136.565,121.473,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,12,completed,251.277,42.624,57.868,120.951,115.892,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,13,completed,249.319,42.796,55.223,114.769,115.924,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,14,completed,254.543,44.073,50.232,117.701,118.636,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,15,completed,262.329,41.212,51.932,120.126,118.675,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,16,completed,241.857,43.607,55.868,140.812,119.062,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,17,completed,266.8,44.947,51.202,118.899,115.88,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,18,completed,241.785,42.569,56.446,131.554,122.54,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,19,completed,251.934,41.549,54.544,125.809,116.315,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,20,completed,256.447,42.698,62.367,122.173,121.682,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,21,completed,251.693,41.141,51.748,131.339,117.389,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,22,completed,247.658,41.706,54.222,132.899,119.69,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,23,completed,249.223,45.927,52.864,121.245,111.647,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,24,completed,250.499,43.363,48.18,129.023,121.713,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,25,completed,249.86,43.849,57.111,122.906,116.206,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,26,completed,253.183,43.733,55.253,123.244,120.411,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,27,completed,250.179,39.49,46.18,137.747,125.476,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,28,completed,253.943,40.787,50.072,125.532,125.462,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,29,completed,271.545,41.238,59.26,127.211,127.372,0.0
measured,false,30,20250902,regression,ARM32-scenario,Static-GIR,30,completed,256.568,40.532,56.66,116.057,124.029,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,1,completed,343.975,53.256,45.748,171.34,100.051,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,2,completed,323.665,51.454,43.307,156.768,97.357,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,3,completed,329.48,52.281,46.421,163.672,97.746,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,4,completed,326.697,46.423,39.505,166.913,93.891,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,5,completed,334.255,48.916,43.881,145.537,94.288,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,6,completed,325.615,50.056,45.114,179.327,93.585,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,7,completed,346.957,52.625,48.984,165.286,98.589,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,8,completed,331.579,50.984,38.727,145.898,93.319,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,9,completed,338.571,48.803,44.023,164.424,97.714,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,10,completed,342.058,53.966,43.69,157.913,101.106,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,11,completed,330.08,52.128,42.041,161.746,97.549,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,12,completed,333.007,49.814,41.628,144.781,93.753,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,13,completed,360.948,52.776,45.302,154.28,98.104,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,14,completed,328.476,51.468,39.847,145.585,95.769,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,15,completed,316.656,46.817,42.021,149.092,87.284,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,16,completed,309.507,52.653,45.441,152.954,94.548,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,17,completed,339.285,48.685,46.549,163.87,98.925,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,18,completed,328.468,51.59,42.716,154.363,101.451,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,19,completed,335.533,51.476,41.429,170.065,89.683,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,20,completed,344.303,52.163,45.556,150.77,88.599,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,21,completed,356.365,47.82,42.551,165.129,95.357,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,22,completed,353.702,50.015,41.232,137.938,93.673,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,23,completed,345.631,49.936,42.592,174.484,90.343,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,24,completed,324.825,51.572,44.04,148.72,93.818,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,25,completed,344.298,53.223,42.684,154.002,91.966,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,26,completed,330.464,49.947,44.257,142.805,95.428,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,27,completed,324.901,50.112,42.334,159.025,102.074,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,28,completed,346.371,49.067,47.678,180.053,89.522,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,29,completed,330.477,50.449,44.213,155.375,94.717,0.0
measured,false,30,20250902,regression,ARM64-scenario,Static-GIR,30,completed,340.018,56.643,39.867,156.367,97.483,0.0
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,1,completed,246.406,43.604,50.853,131.087,120.354,0.8987
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,2,completed,249.936,40.682,56.152,120.874,116.152,0.9884
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,3,completed,253.69,39.528,55.899,120.246,121.141,1.1229
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,4,completed,250.163,41.858,51.955,137.133,113.355,1.0281
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,5,completed,247.224,42.466,59.529,132.351,116.19,0.9671
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,6,completed,251.556,41.659,58.658,135.081,124.087,1.017
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,7,completed,244.179,41.107,49.389,115.779,120.401,1.0006
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,8,completed,257.777,43.157,49.481,124.455,114.093,0.9788
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,9,completed,257.371,44.11,55.974,112.397,114.577,1.0676
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,10,completed,255.645,40.076,54.863,138.396,114.493,1.0089
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,11,completed,251.981,43.174,53.798,120.324,115.018,1.0452
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,12,completed,245.33,39.193,55.386,127.689,116.624,0.9237
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,13,completed,250.574,42.841,57.677,121.97,131.067,0.933
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,14,completed,243.581,43.294,55.157,125.043,127.888,0.972
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,15,completed,253.999,39.972,56.033,119.287,116.24,0.8922
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,16,completed,256.099,42.628,55.996,131.885,109.443,1.0063
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,17,completed,256.441,41.017,56.161,121.573,105.913,1.0074
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,18,completed,264.342,41.134,60.292,122.942,123.963,1.1708
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,19,completed,260.061,42.781,50.839,130.107,118.086,0.961
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,20,completed,250.294,39.998,55.406,135.958,117.503,0.9495
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,21,completed,244.02,41.593,57.068,115.222,118.228,0.9643
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,22,completed,261.225,42.38,55.072,123.222,119.987,1.0226
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,23,completed,258.033,40.875,53.051,133.04,122.872,1.0689
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,24,completed,244.298,40.967,52.894,130.369,124.095,0.9323
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,25,completed,253.619,42.719,56.493,139.126,122.257,1.1673
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,26,completed,257.804,42.055,57.609,125.055,120.851,1.1141
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,27,completed,247.016,44.238,49.643,136.024,116.823,0.9878
measured,false,30,20250902,regression,ARM32-scenario,Threshold-GIR,28,completed,241.348,41.113,55.257,127.168,117.302,1.0048
